gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,CustomerLifetimeValue,EstimatedAnnualRevenue,AverageMonthlySpend,ContractWeight,LoyaltyScore,TenureCategory,ServiceCount,RetentionScore,SupportUsageScore,InternetUsageCategory,HighValueCustomer,PremiumCustomer,CustomerValueScore,CustomerRiskScore,ActualChurn,PredictedChurnClass,PredictedChurnLabel,ChurnProbability,ChurnProbabilityPercent,ActualChurnLabel,CustomerRiskRank,RiskCategory,RetentionPriority,CustomerValueGroup,BusinessSegment,RecommendedAction,RecommendedOffer,RecommendedChannel,RecommendationReason,RecommendationPriorityScore,RecommendationRank
Male,0,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,45.3,45.3,Yes,45.3,543.6,45.3,1,10.7,New Customer,1,5.6,0,Standard Internet,0,0,2.76,96.25,1,0,Predicted Stay,0.42053316993768214,42.05,Churned,1887,Moderate,Monitor,Low Value,Standard Service,Continue standard customer management,Targeted promotional offer,Automated email or in-app message,"flexible month-to-month contract, low service adoption, limited support-service usage",26.34,3927
Female,0,No,No,18,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,50.3,913.3,No,905.4,603.6,50.3,1,22.6,Developing Customer,2,20.8,0,Standard Internet,0,0,15.42,83.96,0,0,Predicted Stay,0.33603812980493525,33.6,Stayed,2380,Moderate,Low Priority,Low Value,Standard Service,Continue standard customer management,Targeted promotional offer,Standard marketing communication,"flexible month-to-month contract, low service adoption, limited support-service usage",26.33,3928
Male,0,No,No,1,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,50.75,50.75,No,50.75,609.0,50.75,1,10.7,New Customer,2,10.6,0,Standard Internet,0,0,5.3,92.5,0,0,Predicted Stay,0.40351226763486164,40.35,Stayed,2001,Moderate,Monitor,Low Value,Standard Service,Continue standard customer management,Targeted promotional offer,Automated email or in-app message,"flexible month-to-month contract, low service adoption, limited support-service usage",26.33,3929
Female,0,No,No,25,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),79.85,2015.35,Yes,1996.25,958.2,79.85,1,27.5,Established Customer,3,30.0,2,High-Speed Internet,0,0,26.4,76.7,1,0,Predicted Stay,0.2629025966977043,26.29,Churned,2855,Moderate,Low Priority,Low Value,Standard Service,Continue standard customer management,Targeted promotional offer,Standard marketing communication,flexible month-to-month contract,26.33,3930
Male,1,Yes,No,34,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),71.55,2427.35,No,2432.7,858.6,71.55,1,33.8,Established Customer,1,25.4,0,High-Speed Internet,0,0,26.67,79.68,0,0,Predicted Stay,0.26107803145097075,26.11,Stayed,2870,Moderate,Low Priority,Low Value,Standard Service,Continue standard customer management,Targeted promotional offer,Standard marketing communication,"flexible month-to-month contract, low service adoption, limited support-service usage",26.33,3931
Female,1,No,No,65,No,No phone service,DSL,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),53.5,3517.9,No,3477.5,642.0,53.5,3,75.5,Loyal Customer,4,59.0,2,Standard Internet,0,0,58.23,18.52,0,0,Predicted Stay,0.0505546251211469,5.06,Stayed,5080,Low,Low Priority,High Value,Maintain Relationship,Maintain loyalty and strengthen engagement,Loyalty reward or premium benefit,Standard marketing communication,high customer value,26.33,3932
Female,0,Yes,Yes,9,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,55.3,501.2,No,497.7,663.6,55.3,1,16.3,New Customer,3,20.4,1,Standard Internet,0,0,12.82,84.73,0,0,Predicted Stay,0.35328573275914477,35.33,Stayed,2278,Moderate,Low Priority,Low Value,Standard Service,Continue standard customer management,Targeted promotional offer,Standard marketing communication,"flexible month-to-month contract, limited support-service usage",26.33,3933
Male,0,Yes,Yes,68,No,No phone service,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,Yes,Mailed check,56.4,3948.45,No,3835.2,676.8,56.4,3,77.6,Loyal Customer,5,65.8,4,Standard Internet,1,0,63.72,13.26,0,0,Predicted Stay,0.014052982376465347,1.41,Stayed,6191,Low,Low Priority,High Value,Maintain Relationship,Maintain loyalty and strengthen engagement,Loyalty reward or premium benefit,Standard marketing communication,high customer value,26.33,3934
Female,0,Yes,No,25,No,No phone service,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),34.0,853.0,Yes,850.0,408.0,34.0,1,27.5,Established Customer,1,20.0,0,Standard Internet,0,0,14.7,84.2,1,0,Predicted Stay,0.3405576618475414,34.06,Churned,2361,Moderate,Low Priority,Low Value,Standard Service,Continue standard customer management,Targeted promotional offer,Standard marketing communication,"flexible month-to-month contract, low service adoption, limited support-service usage",26.31,3935
Female,0,No,No,5,Yes,No,DSL,Yes,No,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,64.35,352.65,No,321.75,772.2,64.35,1,13.5,New Customer,4,23.0,2,Standard Internet,0,0,13.09,82.99,0,0,Predicted Stay,0.35125556581052025,35.13,Stayed,2287,Moderate,Low Priority,Low Value,Standard Service,Continue standard customer management,Targeted promotional offer,Standard marketing communication,flexible month-to-month contract,26.31,3936
Female,0,No,No,18,No,No phone service,DSL,No,No,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,35.2,607.3,No,633.6,422.4,35.2,1,22.6,Developing Customer,2,20.8,2,Standard Internet,0,0,13.83,83.96,0,0,Predicted Stay,0.3461906245358933,34.62,Stayed,2320,Moderate,Low Priority,Low Value,Standard Service,Continue standard customer management,Targeted promotional offer,Standard marketing communication,"flexible month-to-month contract, low service adoption",26.3,3937
Male,0,No,No,5,Yes,No,DSL,No,No,Yes,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),75.15,392.65,No,375.75,901.8,75.15,1,13.5,New Customer,5,28.0,2,Standard Internet,0,0,15.9,79.24,0,0,Predicted Stay,0.33239109827423274,33.24,Stayed,2399,Moderate,Low Priority,Low Value,Standard Service,Continue standard customer management,Targeted promotional offer,Standard marketing communication,flexible month-to-month contract,26.3,3938
Male,0,No,Yes,70,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,One year,No,Bank transfer (automatic),64.95,4551.5,No,4546.5,779.4,64.95,2,69.0,Loyal Customer,5,67.0,3,Standard Internet,1,0,64.18,29.43,0,0,Predicted Stay,0.01053496557734992,1.05,Stayed,6387,Low,Low Priority,High Value,Maintain Relationship,Maintain loyalty and strengthen engagement,Loyalty reward or premium benefit,Standard marketing communication,high customer value,26.3,3939
Male,0,No,No,67,Yes,No,DSL,Yes,No,Yes,No,No,Yes,Two year,No,Bank transfer (automatic),65.55,4361.55,No,4391.85,786.6,65.55,3,76.9,Loyal Customer,4,60.2,2,Standard Internet,1,0,64.18,17.51,0,0,Predicted Stay,0.010286936325899033,1.03,Stayed,6398,Low,Low Priority,High Value,Maintain Relationship,Maintain loyalty and strengthen engagement,Loyalty reward or premium benefit,Standard marketing communication,high customer value,26.29,3940
Female,0,No,No,65,No,No phone service,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),59.95,3921.1,No,3896.75,719.4,59.95,3,75.5,Loyal Customer,5,64.0,3,Standard Internet,1,0,63.18,14.77,0,0,Predicted Stay,0.016980680320297523,1.7,Stayed,6034,Low,Low Priority,High Value,Maintain Relationship,Maintain loyalty and strengthen engagement,Loyalty reward or premium benefit,Standard marketing communication,high customer value,26.29,3941
Female,0,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,45.8,45.8,Yes,45.8,549.6,45.8,1,10.7,New Customer,1,5.6,0,Standard Internet,0,0,2.77,96.25,1,0,Predicted Stay,0.4197624503681961,41.98,Churned,1890,Moderate,Monitor,Low Value,Standard Service,Continue standard customer management,Targeted promotional offer,Automated email or in-app message,"flexible month-to-month contract, low service adoption, limited support-service usage",26.29,3942
Female,0,Yes,No,23,Yes,Yes,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),73.65,1642.75,No,1693.95,883.8,73.65,1,26.1,Developing Customer,5,38.8,1,Standard Internet,0,0,29.03,70.2,0,0,Predicted Stay,0.24464279186957114,24.46,Stayed,3014,Low,Low Priority,High Value,Maintain Relationship,Maintain loyalty and strengthen engagement,Loyalty reward or premium benefit,Standard marketing communication,"high customer value, flexible month-to-month contract, limited support-service usage",26.29,3943
Male,0,No,No,51,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,One year,No,Mailed check,86.35,4267.15,No,4403.85,1036.2,86.35,2,55.7,Loyal Customer,3,45.6,1,High-Speed Internet,1,0,52.62,46.47,0,0,Predicted Stay,0.08712898350176802,8.71,Stayed,4501,Low,Low Priority,High Value,Maintain Relationship,Maintain loyalty and strengthen engagement,Loyalty reward or premium benefit,Standard marketing communication,"high customer value, limited support-service usage",26.28,3944
Male,0,No,No,5,Yes,No,DSL,No,No,Yes,No,Yes,Yes,One year,Yes,Mailed check,70.0,347.4,Yes,350.0,840.0,70.0,2,23.5,New Customer,4,23.0,1,Standard Internet,0,0,17.56,65.82,1,0,Predicted Stay,0.3208815744786162,32.09,Churned,2500,Moderate,Low Priority,Low Value,Standard Service,Continue standard customer management,Targeted promotional offer,Standard marketing communication,limited support-service usage,26.28,3945
Female,0,No,No,51,No,No phone service,DSL,No,Yes,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),56.4,2928.5,No,2876.4,676.8,56.4,2,55.7,Loyal Customer,4,50.6,2,Standard Internet,0,0,46.19,42.72,0,0,Predicted Stay,0.13003767864652388,13.0,Stayed,4013,Low,Low Priority,High Value,Maintain Relationship,Maintain loyalty and strengthen engagement,Loyalty reward or premium benefit,Standard marketing communication,high customer value,26.28,3946
Female,0,Yes,Yes,72,No,No phone service,DSL,Yes,No,Yes,No,Yes,Yes,Two year,Yes,Credit card (automatic),53.8,3952.45,No,3873.6,645.6,53.8,3,80.4,Loyal Customer,4,63.2,2,Standard Internet,1,0,62.65,15.0,0,0,Predicted Stay,0.02037991988080851,2.04,Stayed,5890,Low,Low Priority,High Value,Maintain Relationship,Maintain loyalty and strengthen engagement,Loyalty reward or premium benefit,Standard marketing communication,high customer value,26.28,3947
Male,0,No,No,2,No,No phone service,DSL,No,No,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),29.85,75.6,Yes,59.7,358.2,29.85,1,11.4,New Customer,1,6.2,1,Standard Internet,0,0,3.15,95.75,1,0,Predicted Stay,0.4169912730989434,41.7,Churned,1899,Moderate,Monitor,Low Value,Standard Service,Continue standard customer management,Targeted promotional offer,Automated email or in-app message,"flexible month-to-month contract, low service adoption, limited support-service usage",26.28,3948
Female,0,No,No,31,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,No,Month-to-month,No,Electronic check,87.6,2724.25,No,2715.6,1051.2,87.6,1,31.7,Established Customer,4,38.6,3,High-Speed Internet,0,0,34.92,69.94,0,0,Predicted Stay,0.20452032768991438,20.45,Stayed,3296,Low,Low Priority,High Value,Maintain Relationship,Maintain loyalty and strengthen engagement,Loyalty reward or premium benefit,Standard marketing communication,"high customer value, flexible month-to-month contract",26.24,3949
Female,0,Yes,Yes,69,No,No phone service,DSL,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Credit card (automatic),54.95,3772.5,No,3791.55,659.4,54.95,3,78.3,Loyal Customer,4,61.4,2,Standard Internet,0,0,61.27,16.51,0,0,Predicted Stay,0.02884072993359975,2.88,Stayed,5597,Low,Low Priority,High Value,Maintain Relationship,Maintain loyalty and strengthen engagement,Loyalty reward or premium benefit,Standard marketing communication,high customer value,26.24,3950
Female,0,Yes,No,68,Yes,No,DSL,No,Yes,No,Yes,Yes,No,Two year,No,Bank transfer (automatic),64.1,4326.25,No,4358.8,769.2,64.1,3,77.6,Loyal Customer,4,60.8,2,Standard Internet,1,0,64.28,17.01,0,0,Predicted Stay,0.008587254721096314,0.86,Stayed,6502,Low,Low Priority,High Value,Maintain Relationship,Maintain loyalty and strengthen engagement,Loyalty reward or premium benefit,Standard marketing communication,high customer value,26.23,3951
Male,0,No,No,5,No,No phone service,DSL,Yes,Yes,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,43.25,219.0,Yes,216.25,519.0,43.25,1,13.5,New Customer,4,23.0,4,Standard Internet,0,0,12.47,82.99,1,0,Predicted Stay,0.3538606072245886,35.39,Churned,2272,Moderate,Low Priority,Low Value,Standard Service,Continue standard customer management,Targeted promotional offer,Standard marketing communication,flexible month-to-month contract,26.22,3952
Female,0,No,No,35,Yes,No,DSL,No,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,62.1,2096.1,No,2173.5,745.2,62.1,1,34.5,Established Customer,3,36.0,1,Standard Internet,0,0,30.45,71.68,0,0,Predicted Stay,0.23405532171874296,23.41,Stayed,3095,Low,Low Priority,High Value,Maintain Relationship,Maintain loyalty and strengthen engagement,Loyalty reward or premium benefit,Standard marketing communication,"high customer value, flexible month-to-month contract, limited support-service usage",26.22,3953
Male,0,No,No,5,Yes,No,DSL,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),63.95,318.1,No,319.75,767.4,63.95,1,13.5,New Customer,4,23.0,2,Standard Internet,0,0,13.08,82.99,0,0,Predicted Stay,0.34986330647700004,34.99,Stayed,2293,Moderate,Low Priority,Low Value,Standard Service,Continue standard customer management,Targeted promotional offer,Standard marketing communication,flexible month-to-month contract,26.22,3954
Female,0,Yes,Yes,55,Yes,Yes,DSL,Yes,Yes,No,Yes,No,Yes,One year,Yes,Bank transfer (automatic),75.75,4264.25,No,4166.25,909.0,75.75,2,58.5,Loyal Customer,6,63.0,3,Standard Internet,1,0,59.94,33.21,0,0,Predicted Stay,0.03745294587195409,3.75,Stayed,5366,Low,Low Priority,High Value,Maintain Relationship,Maintain loyalty and strengthen engagement,Loyalty reward or premium benefit,Standard marketing communication,high customer value,26.22,3955
Female,0,No,No,35,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,No,Credit card (automatic),80.05,2835.9,No,2801.75,960.6,80.05,1,34.5,Established Customer,3,36.0,1,High-Speed Internet,0,0,34.13,71.68,0,0,Predicted Stay,0.20931934715945408,20.93,Stayed,3258,Low,Low Priority,High Value,Maintain Relationship,Maintain loyalty and strengthen engagement,Loyalty reward or premium benefit,Standard marketing communication,"high customer value, flexible month-to-month contract, limited support-service usage",26.21,3956
Male,1,No,No,20,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),71.3,1389.2,Yes,1426.0,855.6,71.3,1,24.0,Developing Customer,1,17.0,0,High-Speed Internet,0,0,16.56,86.71,1,0,Predicted Stay,0.32619788060233845,32.62,Churned,2446,Moderate,Low Priority,Low Value,Standard Service,Continue standard customer management,Targeted promotional offer,Standard marketing communication,"flexible month-to-month contract, low service adoption, limited support-service usage",26.2,3957
Male,0,Yes,Yes,63,No,No phone service,DSL,Yes,Yes,Yes,No,Yes,Yes,Two year,No,Electronic check,59.0,3707.6,No,3717.0,708.0,59.0,3,74.1,Loyal Customer,5,62.8,3,Standard Internet,0,0,61.53,15.77,0,0,Predicted Stay,0.026521211080800498,2.65,Stayed,5679,Low,Low Priority,High Value,Maintain Relationship,Maintain loyalty and strengthen engagement,Loyalty reward or premium benefit,Standard marketing communication,high customer value,26.2,3958
Male,0,No,No,40,Yes,No,Fiber optic,No,Yes,No,Yes,No,Yes,One year,Yes,Credit card (automatic),89.6,3488.15,No,3584.0,1075.2,89.6,2,48.0,Established Customer,4,44.0,2,High-Speed Internet,0,0,47.01,48.24,0,0,Predicted Stay,0.12308288372792937,12.31,Stayed,4086,Low,Low Priority,High Value,Maintain Relationship,Maintain loyalty and strengthen engagement,Loyalty reward or premium benefit,Standard marketing communication,high customer value,26.19,3959
Female,0,No,No,44,No,No phone service,DSL,No,No,Yes,No,Yes,Yes,One year,Yes,Electronic check,49.05,2265.0,No,2158.2,588.6,49.05,2,50.8,Established Customer,3,41.4,1,Standard Internet,0,0,37.38,49.98,0,0,Predicted Stay,0.18682964080299144,18.68,Stayed,3443,Low,Low Priority,High Value,Maintain Relationship,Maintain loyalty and strengthen engagement,Loyalty reward or premium benefit,Standard marketing communication,"high customer value, limited support-service usage",26.16,3960
Male,1,Yes,No,69,No,No phone service,DSL,Yes,Yes,No,No,Yes,Yes,Two year,No,Credit card (automatic),56.55,3952.65,No,3901.95,678.6,56.55,3,78.3,Loyal Customer,4,61.4,2,Standard Internet,1,0,61.91,16.51,0,0,Predicted Stay,0.023209646845605426,2.32,Stayed,5784,Low,Low Priority,High Value,Maintain Relationship,Maintain loyalty and strengthen engagement,Loyalty reward or premium benefit,Standard marketing communication,high customer value,26.16,3961
Female,0,No,No,52,Yes,No,DSL,No,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,59.45,3043.7,No,3091.4,713.4,59.45,1,46.4,Loyal Customer,3,46.2,1,Standard Internet,0,0,40.94,63.14,0,0,Predicted Stay,0.16303108858804435,16.3,Stayed,3689,Low,Low Priority,High Value,Maintain Relationship,Maintain loyalty and strengthen engagement,Loyalty reward or premium benefit,Standard marketing communication,"high customer value, flexible month-to-month contract, limited support-service usage",26.16,3962
Male,0,Yes,Yes,58,Yes,No,DSL,No,Yes,No,Yes,Yes,Yes,One year,Yes,Credit card (automatic),75.2,4300.8,No,4361.6,902.4,75.2,2,60.6,Loyal Customer,5,59.8,2,Standard Internet,1,0,59.48,35.45,0,0,Predicted Stay,0.03928904029635923,3.93,Stayed,5319,Low,Low Priority,High Value,Maintain Relationship,Maintain loyalty and strengthen engagement,Loyalty reward or premium benefit,Standard marketing communication,high customer value,26.15,3963
Female,1,Yes,Yes,4,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,46.0,181.6,Yes,184.0,552.0,46.0,1,12.8,New Customer,1,7.4,0,Standard Internet,0,0,4.48,94.74,1,0,Predicted Stay,0.40590789907547253,40.59,Churned,1981,Moderate,Monitor,Low Value,Standard Service,Continue standard customer management,Targeted promotional offer,Automated email or in-app message,"flexible month-to-month contract, low service adoption, limited support-service usage",26.15,3964
Male,0,No,No,4,Yes,Yes,DSL,No,No,No,Yes,No,Yes,Month-to-month,No,Mailed check,65.55,237.2,No,262.2,786.6,65.55,1,12.8,New Customer,4,22.4,1,Standard Internet,0,0,12.44,83.49,0,0,Predicted Stay,0.3527164178710735,35.27,Stayed,2279,Moderate,Low Priority,Low Value,Standard Service,Continue standard customer management,Targeted promotional offer,Standard marketing communication,"flexible month-to-month contract, limited support-service usage",26.14,3965
Female,0,No,Yes,9,Yes,No,DSL,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,72.9,651.4,Yes,656.1,874.8,72.9,1,16.3,New Customer,5,30.4,2,Standard Internet,0,0,18.75,77.23,1,0,Predicted Stay,0.3106940202223694,31.07,Churned,2572,Moderate,Low Priority,Low Value,Standard Service,Continue standard customer management,Targeted promotional offer,Standard marketing communication,flexible month-to-month contract,26.14,3966
