CustomerRiskRank,ChurnProbability,ChurnProbabilityPercent,RiskCategory,RetentionPriority
2129,0.3803492474180932,38.03,Moderate,Low Priority
2130,0.38018244021528264,38.02,Moderate,Low Priority
2131,0.3800838169031688,38.01,Moderate,Low Priority
2132,0.3800228308410053,38.0,Moderate,Low Priority
2133,0.37978931154964196,37.98,Moderate,Low Priority
2134,0.37971225310398865,37.97,Moderate,Low Priority
2135,0.37962481790851704,37.96,Moderate,Low Priority
2136,0.37946423711306093,37.95,Moderate,Low Priority
2137,0.37916818223709536,37.92,Moderate,Low Priority
2138,0.37906507984234855,37.91,Moderate,Low Priority
2139,0.3789756443412022,37.9,Moderate,Low Priority
2140,0.3789031161297883,37.89,Moderate,Low Priority
2141,0.3787137947623336,37.87,Moderate,Low Priority
2142,0.3786260284820974,37.86,Moderate,Low Priority
2143,0.37857302050027325,37.86,Moderate,Low Priority
2144,0.37806374049419833,37.81,Moderate,Low Priority
2145,0.3780591643644143,37.81,Moderate,Low Priority
2146,0.3779476594414474,37.79,Moderate,Low Priority
2147,0.3779476004633956,37.79,Moderate,Low Priority
2148,0.3779114525890456,37.79,Moderate,Low Priority
2149,0.37774128511756117,37.77,Moderate,Low Priority
2150,0.37756655243041437,37.76,Moderate,Low Priority
2151,0.3775536721597,37.76,Moderate,Low Priority
2152,0.37647511779513687,37.65,Moderate,Low Priority
2153,0.376104175636533,37.61,Moderate,Low Priority
2154,0.37532554818161373,37.53,Moderate,Low Priority
2155,0.37508737984395346,37.51,Moderate,Low Priority
2156,0.37471157345284306,37.47,Moderate,Low Priority
2157,0.37468586817895577,37.47,Moderate,Low Priority
2158,0.3742151902792068,37.42,Moderate,Low Priority
2159,0.3739274366464855,37.39,Moderate,Low Priority
2160,0.37383369850706855,37.38,Moderate,Low Priority
2161,0.37364232051485896,37.36,Moderate,Low Priority
2162,0.37362026937557063,37.36,Moderate,Low Priority
2163,0.3736067570077993,37.36,Moderate,Low Priority
2164,0.3734913026606561,37.35,Moderate,Low Priority
2165,0.3731543739258036,37.32,Moderate,Low Priority
2166,0.3731045837881742,37.31,Moderate,Low Priority
2167,0.37299297839307943,37.3,Moderate,Low Priority
2168,0.37289874338466666,37.29,Moderate,Low Priority
2169,0.37268770857791744,37.27,Moderate,Low Priority
2170,0.37248212274713816,37.25,Moderate,Low Priority
2171,0.3723974596470974,37.24,Moderate,Low Priority
2172,0.372255807774231,37.23,Moderate,Low Priority
2173,0.37224556297478595,37.22,Moderate,Low Priority
2174,0.37212051769783944,37.21,Moderate,Low Priority
2175,0.3720062216121032,37.2,Moderate,Low Priority
2176,0.3719556866254924,37.2,Moderate,Low Priority
2177,0.37178008543956537,37.18,Moderate,Low Priority
2178,0.3717305119008198,37.17,Moderate,Low Priority
2179,0.3716178453753519,37.16,Moderate,Low Priority
2180,0.37137487714131157,37.14,Moderate,Low Priority
2181,0.37110116703715795,37.11,Moderate,Low Priority
2182,0.37104786417580615,37.1,Moderate,Low Priority
2183,0.3708330618430724,37.08,Moderate,Low Priority
2184,0.37052558047455186,37.05,Moderate,Low Priority
2185,0.3704847942116219,37.05,Moderate,Low Priority
2186,0.3704255885326938,37.04,Moderate,Low Priority
2187,0.3704060444135135,37.04,Moderate,Low Priority
2188,0.37032419568761143,37.03,Moderate,Low Priority
2189,0.37004530974387023,37.0,Moderate,Low Priority
2190,0.37003210201363745,37.0,Moderate,Low Priority
2191,0.3697324997843846,36.97,Moderate,Low Priority
2192,0.3694792387500041,36.95,Moderate,Low Priority
2193,0.36945138795749943,36.95,Moderate,Low Priority
2194,0.36936225258636096,36.94,Moderate,Low Priority
2195,0.3691676070297447,36.92,Moderate,Low Priority
2196,0.3688803263975916,36.89,Moderate,Low Priority
2197,0.36868004223946077,36.87,Moderate,Low Priority
2198,0.36847088794799154,36.85,Moderate,Low Priority
2199,0.3684598905091082,36.85,Moderate,Low Priority
2200,0.36842716634660116,36.84,Moderate,Low Priority
2201,0.3680540623555472,36.81,Moderate,Low Priority
2202,0.36782727406210636,36.78,Moderate,Low Priority
2203,0.3675727164192746,36.76,Moderate,Low Priority
2204,0.36721552963364906,36.72,Moderate,Low Priority
2205,0.3670387316885088,36.7,Moderate,Low Priority
2206,0.3669407270299764,36.69,Moderate,Low Priority
2207,0.3664188036751427,36.64,Moderate,Low Priority
2208,0.3664007737147354,36.64,Moderate,Low Priority
2209,0.3662874930338666,36.63,Moderate,Low Priority
2210,0.36610511406396207,36.61,Moderate,Low Priority
2211,0.36575571132702467,36.58,Moderate,Low Priority
2212,0.3657308829457456,36.57,Moderate,Low Priority
2213,0.3656823585585904,36.57,Moderate,Low Priority
2214,0.3656091084377891,36.56,Moderate,Low Priority
2215,0.3654727422794627,36.55,Moderate,Low Priority
2216,0.36461766001728785,36.46,Moderate,Low Priority
2217,0.3641072835509373,36.41,Moderate,Low Priority
2218,0.36384366572546156,36.38,Moderate,Low Priority
2219,0.36330029847057965,36.33,Moderate,Low Priority
2220,0.3630251894518749,36.3,Moderate,Low Priority
2221,0.3629841103823966,36.3,Moderate,Low Priority
2222,0.3627112003696122,36.27,Moderate,Low Priority
2223,0.36263889477470374,36.26,Moderate,Low Priority
2224,0.3624769826891183,36.25,Moderate,Low Priority
2225,0.3622820441884048,36.23,Moderate,Low Priority
2226,0.36220190617900044,36.22,Moderate,Low Priority
2227,0.361851648817328,36.19,Moderate,Low Priority
2228,0.3616939673163177,36.17,Moderate,Low Priority
2229,0.3615457958920261,36.15,Moderate,Low Priority
2230,0.36148169713265543,36.15,Moderate,Low Priority
2231,0.3613776435367699,36.14,Moderate,Low Priority
2232,0.3611766416225479,36.12,Moderate,Low Priority
2233,0.36088349226973165,36.09,Moderate,Low Priority
2234,0.3608428797533003,36.08,Moderate,Low Priority
2235,0.3604589206768166,36.05,Moderate,Low Priority
2236,0.36043380942825226,36.04,Moderate,Low Priority
2237,0.3601813708363692,36.02,Moderate,Low Priority
2238,0.36013442613287444,36.01,Moderate,Low Priority
2239,0.3599497377112028,35.99,Moderate,Low Priority
2240,0.35987802971588123,35.99,Moderate,Low Priority
2241,0.35971229453412285,35.97,Moderate,Low Priority
2242,0.35935776064408065,35.94,Moderate,Low Priority
2243,0.359290372950888,35.93,Moderate,Low Priority
2244,0.3592383683931177,35.92,Moderate,Low Priority
2245,0.35869931893400026,35.87,Moderate,Low Priority
2246,0.35867275046829483,35.87,Moderate,Low Priority
2247,0.35829040809041723,35.83,Moderate,Low Priority
2248,0.35817784964562965,35.82,Moderate,Low Priority
2249,0.3579488796585279,35.79,Moderate,Low Priority
2250,0.3576351461723852,35.76,Moderate,Low Priority
2251,0.3575024460026224,35.75,Moderate,Low Priority
2252,0.3573238629560945,35.73,Moderate,Low Priority
2253,0.3573204686916247,35.73,Moderate,Low Priority
2254,0.3573045242907729,35.73,Moderate,Low Priority
2255,0.3572189604640274,35.72,Moderate,Low Priority
2256,0.35692855684708036,35.69,Moderate,Low Priority
2257,0.3568790966979642,35.69,Moderate,Low Priority
2258,0.35673662936086054,35.67,Moderate,Low Priority
2259,0.35666698861470947,35.67,Moderate,Low Priority
2260,0.35659211312516775,35.66,Moderate,Low Priority
2261,0.3565376641201107,35.65,Moderate,Low Priority
2262,0.3562456389594729,35.62,Moderate,Low Priority
2263,0.35615728102455574,35.62,Moderate,Low Priority
2264,0.3561116842441753,35.61,Moderate,Low Priority
2265,0.3560834248616037,35.61,Moderate,Low Priority
2266,0.35601819990583455,35.6,Moderate,Low Priority
2267,0.35529759463722693,35.53,Moderate,Low Priority
2268,0.35497292921907,35.5,Moderate,Low Priority
2269,0.3547475511190662,35.47,Moderate,Low Priority
2270,0.3545625458410301,35.46,Moderate,Low Priority
2271,0.35434481200595513,35.43,Moderate,Low Priority
2272,0.3538606072245886,35.39,Moderate,Low Priority
2273,0.3538400908632677,35.38,Moderate,Low Priority
2274,0.35382229175634344,35.38,Moderate,Low Priority
2275,0.35369781163678926,35.37,Moderate,Low Priority
2276,0.3534411652593581,35.34,Moderate,Low Priority
2277,0.35333884519177144,35.33,Moderate,Low Priority
2278,0.35328573275914477,35.33,Moderate,Low Priority
2279,0.3527164178710735,35.27,Moderate,Low Priority
2280,0.35215294990455837,35.22,Moderate,Low Priority
2281,0.35212306844118835,35.21,Moderate,Low Priority
2282,0.35163798151931575,35.16,Moderate,Low Priority
2283,0.3515806462557369,35.16,Moderate,Low Priority
2284,0.35157733460796475,35.16,Moderate,Low Priority
2285,0.35139266102984457,35.14,Moderate,Low Priority
2286,0.3513025726636722,35.13,Moderate,Low Priority
2287,0.35125556581052025,35.13,Moderate,Low Priority
2288,0.3509501686110669,35.1,Moderate,Low Priority
2289,0.3508711467870067,35.09,Moderate,Low Priority
2290,0.35077788690147843,35.08,Moderate,Low Priority
2291,0.3505445088957167,35.05,Moderate,Low Priority
2292,0.3499880033371161,35.0,Moderate,Low Priority
2293,0.34986330647700004,34.99,Moderate,Low Priority
2294,0.3498006674912872,34.98,Moderate,Low Priority
2295,0.34975895650125877,34.98,Moderate,Low Priority
2296,0.3496728124925883,34.97,Moderate,Low Priority
2297,0.34926368594656887,34.93,Moderate,Low Priority
2298,0.34922817467636613,34.92,Moderate,Low Priority
2299,0.34910623870847063,34.91,Moderate,Low Priority
2300,0.3490736954974065,34.91,Moderate,Low Priority
2301,0.34871086199880214,34.87,Moderate,Low Priority
2302,0.3483345695666167,34.83,Moderate,Low Priority
2303,0.348047986555335,34.8,Moderate,Low Priority
2304,0.34788377006178123,34.79,Moderate,Low Priority
2305,0.3477647620611765,34.78,Moderate,Low Priority
2306,0.34763265715174907,34.76,Moderate,Low Priority
2307,0.3474846707567099,34.75,Moderate,Low Priority
2308,0.3474531729538931,34.75,Moderate,Low Priority
2309,0.34741055454053327,34.74,Moderate,Low Priority
2310,0.34736607593235796,34.74,Moderate,Low Priority
2311,0.3470265353955091,34.7,Moderate,Low Priority
2312,0.34675334670930535,34.68,Moderate,Low Priority
2313,0.34667043014537163,34.67,Moderate,Low Priority
2314,0.3465496672079074,34.65,Moderate,Low Priority
2315,0.3464334017270251,34.64,Moderate,Low Priority
2316,0.34636207226926524,34.64,Moderate,Low Priority
2317,0.3463288415586801,34.63,Moderate,Low Priority
2318,0.34631332751775445,34.63,Moderate,Low Priority
2319,0.34622380166857397,34.62,Moderate,Low Priority
2320,0.3461906245358933,34.62,Moderate,Low Priority
2321,0.34618336048360926,34.62,Moderate,Low Priority
2322,0.3461378088519957,34.61,Moderate,Low Priority
2323,0.3461100207845936,34.61,Moderate,Low Priority
2324,0.34593039946554577,34.59,Moderate,Low Priority
2325,0.3458007528192607,34.58,Moderate,Low Priority
2326,0.3455399008811962,34.55,Moderate,Low Priority
2327,0.34551471207493684,34.55,Moderate,Low Priority
2328,0.345299033796086,34.53,Moderate,Low Priority
2329,0.3452316061914353,34.52,Moderate,Low Priority
2330,0.3449910459901466,34.5,Moderate,Low Priority
2331,0.3449353821584464,34.49,Moderate,Low Priority
2332,0.34478883878531646,34.48,Moderate,Low Priority
2333,0.3441460196416699,34.41,Moderate,Low Priority
2334,0.34385093223633056,34.39,Moderate,Low Priority
2335,0.3438372662414981,34.38,Moderate,Low Priority
2336,0.3436692265243962,34.37,Moderate,Low Priority
2337,0.3436459125033883,34.36,Moderate,Low Priority
2338,0.34362996491273334,34.36,Moderate,Low Priority
2339,0.34362352827940984,34.36,Moderate,Low Priority
2340,0.34359105688359004,34.36,Moderate,Low Priority
2341,0.3434747743292799,34.35,Moderate,Low Priority
2342,0.3431853966354204,34.32,Moderate,Low Priority
2343,0.3431495287549222,34.31,Moderate,Low Priority
2344,0.3427898645408684,34.28,Moderate,Low Priority
2345,0.3426730927133685,34.27,Moderate,Low Priority
2346,0.34259939277724527,34.26,Moderate,Low Priority
2347,0.34235890675791075,34.24,Moderate,Low Priority
2348,0.3423280759591658,34.23,Moderate,Low Priority
2349,0.34221890837971575,34.22,Moderate,Low Priority
2350,0.34203676065258837,34.2,Moderate,Low Priority
2351,0.3419990785824753,34.2,Moderate,Low Priority
2352,0.3419048235009481,34.19,Moderate,Low Priority
2353,0.3417002618190784,34.17,Moderate,Low Priority
2354,0.3415551906575153,34.16,Moderate,Low Priority
2355,0.34153830540933217,34.15,Moderate,Low Priority
2356,0.34140511515774274,34.14,Moderate,Low Priority
2357,0.3413703595915518,34.14,Moderate,Low Priority
2358,0.34124292303383197,34.12,Moderate,Low Priority
2359,0.3411659574542994,34.12,Moderate,Low Priority
2360,0.34060430046682,34.06,Moderate,Low Priority
2361,0.3405576618475414,34.06,Moderate,Low Priority
2362,0.34042879171748874,34.04,Moderate,Low Priority
2363,0.34028921141078383,34.03,Moderate,Low Priority
2364,0.3397271854432613,33.97,Moderate,Low Priority
2365,0.33934413181711215,33.93,Moderate,Low Priority
2366,0.3389841211576857,33.9,Moderate,Low Priority
2367,0.3383192092746089,33.83,Moderate,Low Priority
2368,0.33814029858019334,33.81,Moderate,Low Priority
2369,0.3380614617650237,33.81,Moderate,Low Priority
2370,0.33779302417074997,33.78,Moderate,Low Priority
2371,0.3376124975928957,33.76,Moderate,Low Priority
2372,0.33759754110034457,33.76,Moderate,Low Priority
2373,0.33685872328738264,33.69,Moderate,Low Priority
2374,0.33674569171986646,33.67,Moderate,Low Priority
2375,0.33673957595711757,33.67,Moderate,Low Priority
2376,0.3367110828007872,33.67,Moderate,Low Priority
2377,0.3366165599816695,33.66,Moderate,Low Priority
2378,0.3363183241084396,33.63,Moderate,Low Priority
2379,0.3361780061154171,33.62,Moderate,Low Priority
2380,0.33603812980493525,33.6,Moderate,Low Priority
2381,0.33557171330469604,33.56,Moderate,Low Priority
2382,0.33545566597045434,33.55,Moderate,Low Priority
2383,0.33541497416799465,33.54,Moderate,Low Priority
2384,0.3352689473728845,33.53,Moderate,Low Priority
2385,0.3350789746982308,33.51,Moderate,Low Priority
2386,0.3350456421656512,33.5,Moderate,Low Priority
2387,0.33469327215396205,33.47,Moderate,Low Priority
2388,0.33450680646215425,33.45,Moderate,Low Priority
2389,0.3343695866223617,33.44,Moderate,Low Priority
2390,0.33424491259185507,33.42,Moderate,Low Priority
2391,0.3341377814555572,33.41,Moderate,Low Priority
2392,0.3340632119435034,33.41,Moderate,Low Priority
2393,0.3340516863577124,33.41,Moderate,Low Priority
2394,0.33355735399403685,33.36,Moderate,Low Priority
2395,0.3331418864193405,33.31,Moderate,Low Priority
2396,0.3331005895729994,33.31,Moderate,Low Priority
2397,0.3328823447637471,33.29,Moderate,Low Priority
2398,0.33270949514877163,33.27,Moderate,Low Priority
2399,0.33239109827423274,33.24,Moderate,Low Priority
2400,0.3321132311798885,33.21,Moderate,Low Priority
2401,0.3321014055445949,33.21,Moderate,Low Priority
2402,0.33206240439935353,33.21,Moderate,Low Priority
2403,0.33163159370459444,33.16,Moderate,Low Priority
2404,0.3315224668075653,33.15,Moderate,Low Priority
2405,0.3313401690108208,33.13,Moderate,Low Priority
2406,0.3312397598017329,33.12,Moderate,Low Priority
2407,0.33081282696917297,33.08,Moderate,Low Priority
2408,0.33062096828908655,33.06,Moderate,Low Priority
2409,0.3305448229161744,33.05,Moderate,Low Priority
2410,0.3305292546120752,33.05,Moderate,Low Priority
2411,0.3303933688609063,33.04,Moderate,Low Priority
2412,0.33033589821929005,33.03,Moderate,Low Priority
2413,0.3302059353904289,33.02,Moderate,Low Priority
2414,0.33020277216101107,33.02,Moderate,Low Priority
2415,0.3301692591247588,33.02,Moderate,Low Priority
2416,0.33008945545184115,33.01,Moderate,Low Priority
2417,0.3300326162800834,33.0,Moderate,Low Priority
2418,0.3299754370629268,33.0,Moderate,Low Priority
2419,0.3298048474270338,32.98,Moderate,Low Priority
2420,0.32941087468864066,32.94,Moderate,Low Priority
2421,0.3293669618285561,32.94,Moderate,Low Priority
2422,0.3290469999386684,32.9,Moderate,Low Priority
2423,0.3290258683457058,32.9,Moderate,Low Priority
2424,0.3288685947420205,32.89,Moderate,Low Priority
2425,0.3287227818419318,32.87,Moderate,Low Priority
2426,0.3286894386611164,32.87,Moderate,Low Priority
2427,0.328689153520004,32.87,Moderate,Low Priority
2428,0.328429544524975,32.84,Moderate,Low Priority
2429,0.3282592333837317,32.83,Moderate,Low Priority
2430,0.32816055563104735,32.82,Moderate,Low Priority
2431,0.32810810771432475,32.81,Moderate,Low Priority
2432,0.3278439674732651,32.78,Moderate,Low Priority
2433,0.32772197721657437,32.77,Moderate,Low Priority
2434,0.32753674382249565,32.75,Moderate,Low Priority
2435,0.32751738577174394,32.75,Moderate,Low Priority
2436,0.3274736285053282,32.75,Moderate,Low Priority
2437,0.32738191170877895,32.74,Moderate,Low Priority
2438,0.3273342152931943,32.73,Moderate,Low Priority
2439,0.32732566115550027,32.73,Moderate,Low Priority
2440,0.3272682961430919,32.73,Moderate,Low Priority
2441,0.3272346707860264,32.72,Moderate,Low Priority
2442,0.32696100723284677,32.7,Moderate,Low Priority
2443,0.32679977320495146,32.68,Moderate,Low Priority
2444,0.3265456516714379,32.65,Moderate,Low Priority
2445,0.32627224508822694,32.63,Moderate,Low Priority
2446,0.32619788060233845,32.62,Moderate,Low Priority
2447,0.3260103288637024,32.6,Moderate,Low Priority
2448,0.3259319530640468,32.59,Moderate,Low Priority
2449,0.3259266324280676,32.59,Moderate,Low Priority
2450,0.32579615640771376,32.58,Moderate,Low Priority
2451,0.3255999909093669,32.56,Moderate,Low Priority
2452,0.3255800422357441,32.56,Moderate,Low Priority
2453,0.3254262657382625,32.54,Moderate,Low Priority
2454,0.32528704266763825,32.53,Moderate,Low Priority
2455,0.325171797032021,32.52,Moderate,Low Priority
2456,0.3251675448782557,32.52,Moderate,Low Priority
2457,0.32505579783278543,32.51,Moderate,Low Priority
2458,0.3250505601702407,32.51,Moderate,Low Priority
2459,0.3250208742144247,32.5,Moderate,Low Priority
2460,0.3249619880061232,32.5,Moderate,Low Priority
2461,0.3247699129883554,32.48,Moderate,Low Priority
2462,0.3246014842521355,32.46,Moderate,Low Priority
2463,0.32445152724432713,32.45,Moderate,Low Priority
2464,0.3244360249931838,32.44,Moderate,Low Priority
2465,0.324427490197362,32.44,Moderate,Low Priority
2466,0.32433947059790136,32.43,Moderate,Low Priority
2467,0.32427846093007795,32.43,Moderate,Low Priority
2468,0.3242546980613599,32.43,Moderate,Low Priority
2469,0.3242003124707792,32.42,Moderate,Low Priority
2470,0.32410456611677296,32.41,Moderate,Low Priority
2471,0.32408253959524735,32.41,Moderate,Low Priority
2472,0.32402945474085304,32.4,Moderate,Low Priority
2473,0.3238011663124543,32.38,Moderate,Low Priority
2474,0.3237966694968757,32.38,Moderate,Low Priority
2475,0.32366261347390773,32.37,Moderate,Low Priority
2476,0.32363633161580263,32.36,Moderate,Low Priority
2477,0.32362993563013354,32.36,Moderate,Low Priority
2478,0.3234778099908991,32.35,Moderate,Low Priority
2479,0.32318988665452913,32.32,Moderate,Low Priority
2480,0.32311912255619313,32.31,Moderate,Low Priority
2481,0.32302108018493203,32.3,Moderate,Low Priority
2482,0.32300946560733623,32.3,Moderate,Low Priority
2483,0.3227427615386173,32.27,Moderate,Low Priority
2484,0.32249210629611413,32.25,Moderate,Low Priority
2485,0.3224521946831591,32.25,Moderate,Low Priority
2486,0.3224287713377519,32.24,Moderate,Low Priority
2487,0.32233054325942295,32.23,Moderate,Low Priority
2488,0.32228743283504296,32.23,Moderate,Low Priority
2489,0.32226403023108907,32.23,Moderate,Low Priority
2490,0.32206961446275734,32.21,Moderate,Low Priority
2491,0.3220277727425155,32.2,Moderate,Low Priority
2492,0.32199427140794856,32.2,Moderate,Low Priority
2493,0.3219942230423115,32.2,Moderate,Low Priority
2494,0.32189485513242116,32.19,Moderate,Low Priority
2495,0.32164675423833633,32.16,Moderate,Low Priority
2496,0.32151366349181143,32.15,Moderate,Low Priority
2497,0.3213067888354351,32.13,Moderate,Low Priority
