gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,CustomerLifetimeValue,EstimatedAnnualRevenue,AverageMonthlySpend,ContractWeight,LoyaltyScore,TenureCategory,ServiceCount,RetentionScore,SupportUsageScore,InternetUsageCategory,HighValueCustomer,PremiumCustomer,CustomerValueScore,CustomerRiskScore
Female,0,No,No,24,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,104.15,2494.65,No,2499.6,1249.8,104.15,1,26.8,Developing Customer,6,44.4,2,High-Speed Internet,0,1,36.55,65.95
Male,0,Yes,Yes,28,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,No,One year,No,Bank transfer (automatic),92.9,2768.35,No,2601.2,1114.8,92.9,2,39.6,Established Customer,5,41.8,3,High-Speed Internet,0,1,40.15,50.52
Female,0,Yes,Yes,30,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),80.8,2369.3,No,2424.0,969.6,80.8,3,51.0,Established Customer,6,48.0,3,Standard Internet,0,0,46.52,28.59
Male,0,Yes,No,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.0,38.0,No,40.0,240.0,20.0,1,11.4,New Customer,1,6.2,0,No Internet Service,0,0,3.04,95.75
Male,0,No,No,1,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,75.1,75.1,No,75.1,901.2,75.1,1,10.7,New Customer,2,10.6,0,High-Speed Internet,0,0,5.44,92.5
Male,0,No,Yes,6,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.65,100.9,No,117.9,235.8,19.65,1,14.2,New Customer,1,8.6,0,No Internet Service,0,0,4.7,93.74
Female,0,Yes,No,24,Yes,No,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),69.45,1614.05,No,1666.8,833.4,69.45,1,26.8,Developing Customer,4,34.4,1,Standard Internet,0,0,26.68,73.45
Male,0,Yes,Yes,4,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,101.15,385.9,Yes,404.6,1213.8,101.15,1,12.8,New Customer,5,27.4,1,High-Speed Internet,0,1,15.77,79.74
Male,0,No,No,7,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,99.8,673.25,Yes,698.6,1197.6,99.8,1,14.9,New Customer,5,29.2,1,High-Speed Internet,0,1,18.39,78.24
Male,1,Yes,No,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),116.05,8404.9,No,8355.6,1392.6,116.05,3,80.4,Loyal Customer,8,83.2,4,High-Speed Internet,1,1,98.86,0.0
Male,0,No,No,70,No,No phone service,DSL,No,No,No,Yes,No,Yes,Two year,Yes,Mailed check,40.05,2799.75,No,2803.5,480.6,40.05,3,79.0,Loyal Customer,2,52.0,1,Standard Internet,0,0,50.79,23.5
Male,1,Yes,No,64,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Two year,No,Electronic check,102.1,6538.45,No,6534.4,1225.2,102.1,3,74.8,Loyal Customer,6,68.4,2,High-Speed Internet,1,1,80.8,11.52
Male,0,Yes,Yes,72,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,One year,Yes,Electronic check,89.7,6588.95,No,6458.4,1076.4,89.7,2,70.4,Loyal Customer,4,63.2,1,High-Speed Internet,1,0,73.46,32.17
Female,0,No,Yes,44,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.9,868.1,No,875.6,238.8,19.9,3,60.8,Established Customer,1,31.4,0,No Internet Service,0,0,29.18,40.31
Female,0,Yes,Yes,13,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,55.95,734.35,Yes,727.35,671.4,55.95,1,19.1,Developing Customer,2,17.8,0,Standard Internet,0,0,12.87,86.47
Female,1,No,No,17,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,20.65,330.6,No,351.05,247.8,20.65,2,31.9,Developing Customer,1,15.2,0,No Internet Service,0,0,13.68,71.04
Male,0,No,No,1,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,55.0,55.0,Yes,55.0,660.0,55.0,1,10.7,New Customer,2,10.6,0,Standard Internet,0,0,5.32,92.5
Male,0,Yes,No,9,Yes,No,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,70.05,564.4,No,630.45,840.6,70.05,1,16.3,New Customer,4,25.4,1,Standard Internet,0,0,16.1,80.98
Male,0,Yes,No,24,Yes,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,No,Mailed check,53.6,1315.35,No,1286.4,643.2,53.6,1,26.8,Developing Customer,3,29.4,2,Standard Internet,0,0,21.95,77.2
Female,0,Yes,Yes,1,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,74.7,74.7,Yes,74.7,896.4,74.7,1,10.7,New Customer,2,10.6,1,High-Speed Internet,0,0,5.44,92.5
Male,0,No,No,24,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,80.25,1861.5,Yes,1926.0,963.0,80.25,1,26.8,Developing Customer,3,29.4,1,High-Speed Internet,0,0,25.69,77.2
Male,1,Yes,Yes,35,Yes,No,DSL,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,76.05,2747.2,No,2661.75,912.6,76.05,1,34.5,Established Customer,5,46.0,2,Standard Internet,0,0,38.31,64.18
Female,0,Yes,Yes,7,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,75.7,554.05,No,529.9,908.4,75.7,1,14.9,New Customer,6,34.2,4,Standard Internet,0,0,19.91,74.49
Male,0,No,No,5,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,96.1,453.4,Yes,480.5,1153.2,96.1,1,13.5,New Customer,4,23.0,1,High-Speed Internet,0,1,14.02,82.99
Female,0,No,Yes,15,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),69.0,994.8,Yes,1035.0,828.0,69.0,1,20.5,Developing Customer,1,14.0,0,High-Speed Internet,0,0,12.77,89.22
Male,0,Yes,Yes,11,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.65,225.75,No,216.15,235.8,19.65,3,37.7,New Customer,1,11.6,0,No Internet Service,0,0,15.39,56.88
Female,0,Yes,No,48,No,No phone service,DSL,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),45.3,2145.0,Yes,2174.4,543.6,45.3,1,43.6,Established Customer,3,43.8,2,Standard Internet,0,0,34.38,65.15
Female,1,No,No,20,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,81.45,1671.6,No,1629.0,977.4,81.45,1,24.0,Developing Customer,2,22.0,0,High-Speed Internet,0,0,20.25,82.96
Female,0,Yes,No,72,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),108.5,8003.8,No,7812.0,1302.0,108.5,2,70.4,Loyal Customer,7,78.2,3,High-Speed Internet,1,1,88.88,20.92
Female,0,Yes,Yes,8,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,83.55,680.05,Yes,668.4,1002.6,83.55,1,15.6,New Customer,3,19.8,1,High-Speed Internet,0,0,13.52,85.23
Male,0,Yes,Yes,72,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Two year,Yes,Credit card (automatic),84.5,6130.85,No,6084.0,1014.0,84.5,3,80.4,Loyal Customer,3,58.2,0,High-Speed Internet,1,0,73.08,18.75
Female,0,No,No,15,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,100.15,1415.0,No,1502.25,1201.8,100.15,1,20.5,Developing Customer,5,34.0,1,High-Speed Internet,0,1,25.5,74.22
Male,0,No,No,72,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),88.6,6201.95,No,6379.2,1063.2,88.6,3,80.4,Loyal Customer,7,78.2,3,Standard Internet,1,0,84.81,3.75
Female,0,Yes,Yes,0,No,No phone service,DSL,Yes,No,Yes,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),52.55,1397.475,No,0.0,630.6,52.55,3,30.0,New Customer,4,20.0,3,Standard Internet,0,0,18.31,51.15
Male,0,No,Yes,1,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,74.35,74.35,Yes,74.35,892.2,74.35,1,10.7,New Customer,2,10.6,0,High-Speed Internet,0,0,5.43,92.5
Male,0,Yes,Yes,63,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),104.8,6597.25,No,6602.4,1257.6,104.8,3,74.1,Loyal Customer,6,67.8,2,High-Speed Internet,1,1,80.9,12.02
Female,0,No,No,2,Yes,No,DSL,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,59.0,114.15,No,118.0,708.0,59.0,1,11.4,New Customer,3,16.2,1,Standard Internet,0,0,8.49,88.25
Female,0,Yes,No,2,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,74.4,139.4,Yes,148.8,892.8,74.4,1,11.4,New Customer,2,11.2,1,High-Speed Internet,0,0,6.17,92.0
Male,1,Yes,No,61,Yes,Yes,DSL,No,Yes,No,No,No,Yes,One year,No,Bank transfer (automatic),64.05,3902.6,No,3907.05,768.6,64.05,2,62.7,Loyal Customer,4,56.6,1,Standard Internet,1,0,55.23,37.7
Male,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.4,20.4,No,20.4,244.8,20.4,1,10.7,New Customer,1,5.6,0,No Internet Service,0,0,2.62,96.25
Male,0,No,No,22,No,No phone service,DSL,No,Yes,Yes,No,No,Yes,One year,Yes,Bank transfer (automatic),43.75,903.6,Yes,962.5,525.0,43.75,2,35.4,Developing Customer,3,28.2,2,Standard Internet,0,0,23.76,61.03
Male,0,Yes,No,28,Yes,No,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,No,Mailed check,60.9,1785.65,No,1705.2,730.8,60.9,1,29.6,Established Customer,4,36.8,3,Standard Internet,0,0,28.11,71.44
Female,0,Yes,No,70,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),19.8,1397.65,No,1386.0,237.6,19.8,3,79.0,Loyal Customer,1,47.0,0,No Internet Service,0,0,40.0,27.25
Female,1,No,No,5,No,No phone service,DSL,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,28.45,131.05,Yes,142.25,341.4,28.45,1,13.5,New Customer,1,8.0,1,Standard Internet,0,0,4.54,94.24
Female,0,No,No,12,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),99.7,1238.45,Yes,1196.4,1196.4,99.7,1,18.4,New Customer,6,37.2,3,High-Speed Internet,0,1,25.31,71.98
Male,0,No,No,34,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,No,Credit card (automatic),116.25,3899.05,No,3952.5,1395.0,116.25,2,43.8,Established Customer,8,60.4,4,High-Speed Internet,1,1,57.36,36.26
Female,1,Yes,No,71,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Two year,Yes,Credit card (automatic),80.7,5676.0,No,5729.7,968.4,80.7,3,79.7,Loyal Customer,3,57.6,1,High-Speed Internet,1,0,70.71,19.25
Female,0,Yes,Yes,70,Yes,Yes,DSL,Yes,No,No,No,No,Yes,One year,No,Bank transfer (automatic),65.2,4543.15,No,4564.0,782.4,65.2,2,69.0,Loyal Customer,4,62.0,1,Standard Internet,1,0,61.78,33.18
Female,0,Yes,Yes,52,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),84.05,4326.8,No,4370.6,1008.6,84.05,1,46.4,Loyal Customer,4,51.2,3,High-Speed Internet,1,0,50.92,59.39
Male,0,No,Yes,69,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,Two year,Yes,Credit card (automatic),79.45,5502.55,No,5482.05,953.4,79.45,3,78.3,Loyal Customer,7,76.4,4,Standard Internet,1,0,78.65,5.26
Female,1,No,No,20,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,94.1,1782.4,Yes,1882.0,1129.2,94.1,1,24.0,Developing Customer,5,37.0,2,High-Speed Internet,0,1,29.23,71.71
Male,0,No,Yes,11,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,78.0,851.8,No,858.0,936.0,78.0,1,17.7,New Customer,3,21.6,1,High-Speed Internet,0,0,15.53,83.73
Male,0,Yes,No,2,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,94.2,167.5,Yes,188.4,1130.4,94.2,1,11.4,New Customer,4,21.2,1,High-Speed Internet,0,1,11.4,84.5
Female,0,Yes,Yes,6,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,80.5,502.85,Yes,483.0,966.0,80.5,1,14.2,New Customer,3,18.6,1,High-Speed Internet,0,0,11.83,86.24
Female,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.85,19.85,No,19.85,238.2,19.85,1,10.7,New Customer,1,5.6,0,No Internet Service,0,0,2.62,96.25
Male,1,Yes,Yes,20,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,Yes,One year,No,Credit card (automatic),94.3,1818.3,No,1886.0,1131.6,94.3,2,34.0,Developing Customer,5,37.0,3,High-Speed Internet,0,1,33.56,54.54
Male,0,No,No,61,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,106.45,6300.15,No,6493.45,1277.4,106.45,1,52.7,Loyal Customer,6,66.6,2,High-Speed Internet,1,1,71.05,47.37
Female,1,Yes,No,5,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,74.35,334.8,Yes,371.75,892.2,74.35,1,13.5,New Customer,2,13.0,0,High-Speed Internet,0,0,8.38,90.49
Female,0,No,No,56,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),105.45,5916.95,No,5905.2,1265.4,105.45,1,49.2,Loyal Customer,6,63.6,2,High-Speed Internet,1,1,66.1,49.88
Male,0,No,No,30,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,No,Month-to-month,Yes,Credit card (automatic),95.0,2852.4,No,2850.0,1140.0,95.0,1,31.0,Established Customer,6,48.0,4,High-Speed Internet,0,1,40.4,62.94
Male,0,No,No,40,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),104.8,4131.95,Yes,4192.0,1257.6,104.8,1,38.0,Established Customer,6,54.0,2,High-Speed Internet,1,1,51.26,57.92
Female,0,No,No,28,Yes,No,DSL,Yes,No,No,Yes,No,No,One year,No,Mailed check,54.3,1546.3,No,1520.4,651.6,54.3,2,39.6,Established Customer,3,31.8,2,Standard Internet,0,0,28.83,58.02
Female,1,Yes,No,5,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,70.05,302.6,No,350.25,840.6,70.05,1,13.5,New Customer,1,8.0,0,High-Speed Internet,0,0,5.75,94.24
Female,1,Yes,No,27,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),75.2,1929.35,Yes,2030.4,902.4,75.2,1,28.9,Established Customer,2,26.2,1,High-Speed Internet,0,0,24.71,79.44
Male,0,No,No,12,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),20.05,265.45,No,240.6,240.6,20.05,1,18.4,New Customer,1,12.2,0,No Internet Service,0,0,7.22,90.73
Male,0,Yes,Yes,67,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,105.4,6989.45,No,7061.8,1264.8,105.4,2,66.9,Loyal Customer,6,70.2,2,High-Speed Internet,1,1,80.49,27.18
Male,1,Yes,No,29,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,51.6,1442.0,No,1496.4,619.2,51.6,1,30.3,Established Customer,2,27.4,0,Standard Internet,0,0,22.19,78.44
Male,0,Yes,Yes,55,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),85.5,4713.4,No,4702.5,1026.0,85.5,1,48.5,Loyal Customer,3,48.0,0,High-Speed Internet,1,0,51.27,61.63
Female,0,No,No,23,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),75.6,1758.6,Yes,1738.8,907.2,75.6,1,26.1,Developing Customer,2,23.8,0,High-Speed Internet,0,0,21.8,81.45
Male,0,Yes,No,34,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,100.05,3480.0,Yes,3401.7,1200.6,100.05,1,33.8,Established Customer,5,45.4,1,High-Speed Internet,0,1,42.34,64.68
Male,0,No,No,52,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,No,One year,No,Electronic check,91.25,4738.3,No,4745.0,1095.0,91.25,2,56.4,Loyal Customer,4,51.2,2,High-Speed Internet,1,1,57.42,42.22
Male,1,Yes,Yes,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),115.75,8399.15,No,8334.0,1389.0,115.75,3,80.4,Loyal Customer,8,83.2,4,High-Speed Internet,1,1,98.74,0.0
Male,0,Yes,Yes,58,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,No,One year,Yes,Credit card (automatic),94.7,5430.35,No,5492.6,1136.4,94.7,2,60.6,Loyal Customer,5,59.8,2,High-Speed Internet,1,1,66.1,35.45
Male,0,Yes,Yes,35,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.6,686.95,No,686.0,235.2,19.6,3,54.5,Established Customer,1,26.0,0,No Internet Service,0,0,25.36,44.83
Female,1,No,No,56,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),99.9,5706.3,No,5594.4,1198.8,99.9,3,69.2,Loyal Customer,6,63.6,3,High-Speed Internet,1,1,72.9,15.53
Female,0,Yes,Yes,24,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),21.1,490.65,No,506.4,253.2,21.1,3,46.8,Developing Customer,1,19.4,0,No Internet Service,0,0,21.0,50.35
Male,0,Yes,Yes,70,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),20.05,1360.25,No,1403.5,240.6,20.05,3,79.0,Loyal Customer,1,47.0,0,No Internet Service,0,0,40.11,27.25
Male,0,No,No,2,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,79.95,174.45,No,159.9,959.4,79.95,1,11.4,New Customer,2,11.2,0,High-Speed Internet,0,0,6.24,92.0
Male,1,Yes,Yes,68,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),107.15,7379.8,No,7286.2,1285.8,107.15,2,67.6,Loyal Customer,6,70.8,2,High-Speed Internet,1,1,82.1,26.68
Female,0,No,No,1,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,85.0,85.0,Yes,85.0,1020.0,85.0,1,10.7,New Customer,3,15.6,0,High-Speed Internet,0,0,8.0,88.75
Male,0,No,No,12,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,89.55,1021.75,No,1074.6,1074.6,89.55,1,18.4,New Customer,4,27.2,1,High-Speed Internet,0,0,19.6,79.48
Female,0,Yes,No,63,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),81.55,5029.05,No,5137.65,978.6,81.55,1,54.1,Loyal Customer,3,52.8,1,High-Speed Internet,1,0,56.22,57.62
Female,0,Yes,Yes,33,Yes,No,DSL,Yes,Yes,Yes,No,No,No,One year,Yes,Mailed check,58.45,1955.4,No,1928.85,701.4,58.45,2,43.1,Established Customer,4,39.8,3,Standard Internet,0,0,35.23,51.76
Female,0,Yes,No,69,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,One year,Yes,Credit card (automatic),95.65,6744.2,No,6599.85,1147.8,95.65,2,68.3,Loyal Customer,4,61.4,1,High-Speed Internet,1,1,73.39,33.68
Female,0,Yes,Yes,60,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),80.6,4946.7,No,4836.0,967.2,80.6,3,72.0,Loyal Customer,6,66.0,3,Standard Internet,1,0,69.67,13.53
Female,0,Yes,Yes,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),113.1,8248.5,No,8143.2,1357.2,113.1,3,80.4,Loyal Customer,8,83.2,4,High-Speed Internet,1,1,97.62,0.0
Female,0,No,No,11,Yes,Yes,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,58.95,601.6,No,648.45,707.4,58.95,1,17.7,New Customer,3,21.6,0,Standard Internet,0,0,14.31,83.73
Female,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.55,19.55,No,19.55,234.6,19.55,1,10.7,New Customer,1,5.6,0,No Internet Service,0,0,2.61,96.25
Male,0,No,No,10,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),86.05,834.1,Yes,860.5,1032.6,86.05,1,17.0,New Customer,3,21.0,0,High-Speed Internet,0,0,15.24,84.23
Male,0,No,No,13,No,No phone service,DSL,Yes,No,No,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),45.55,597.0,Yes,592.15,546.6,45.55,1,19.1,Developing Customer,3,22.8,2,Standard Internet,0,0,14.58,82.72
Male,0,Yes,Yes,34,Yes,No,Fiber optic,No,No,No,No,No,Yes,One year,Yes,Bank transfer (automatic),78.95,2647.2,No,2684.3,947.4,78.95,2,43.8,Established Customer,2,30.4,0,High-Speed Internet,0,0,34.94,58.76
Male,0,Yes,Yes,39,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Mailed check,86.3,3266.0,Yes,3365.7,1035.6,86.3,1,37.3,Established Customer,3,38.4,1,High-Speed Internet,0,0,38.63,69.67
Female,0,No,No,65,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),105.05,6744.25,No,6828.25,1260.6,105.05,2,65.5,Loyal Customer,6,69.0,2,High-Speed Internet,1,1,78.52,28.19
Male,1,Yes,No,50,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No,One year,Yes,Bank transfer (automatic),101.9,5265.5,No,5095.0,1222.8,101.9,2,55.0,Loyal Customer,6,60.0,3,High-Speed Internet,1,1,63.86,35.72
Male,0,No,No,15,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.75,311.6,No,296.25,237.0,19.75,1,20.5,Developing Customer,1,14.0,0,No Internet Service,0,0,8.45,89.22
Male,0,Yes,Yes,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),110.3,7966.9,No,7941.6,1323.6,110.3,3,80.4,Loyal Customer,7,78.2,3,High-Speed Internet,1,1,93.94,3.75
Female,0,Yes,Yes,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),115.6,8220.4,No,8323.2,1387.2,115.6,3,80.4,Loyal Customer,8,83.2,4,High-Speed Internet,1,1,98.67,0.0
Male,0,Yes,Yes,55,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),19.35,1153.25,No,1064.25,232.2,19.35,3,68.5,Loyal Customer,1,38.0,0,No Internet Service,0,0,33.6,34.79
Female,0,Yes,Yes,23,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),25.6,514.75,No,588.8,307.2,25.6,3,46.1,Developing Customer,2,23.8,0,No Internet Service,0,0,23.68,47.11
Male,0,No,No,32,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),80.35,2596.15,Yes,2571.2,964.2,80.35,1,32.4,Established Customer,3,34.2,1,High-Speed Internet,0,0,31.88,73.18
Female,0,Yes,Yes,56,Yes,Yes,DSL,Yes,No,Yes,No,No,Yes,One year,Yes,Bank transfer (automatic),68.75,3808.0,No,3850.0,825.0,68.75,2,59.2,Loyal Customer,5,58.6,2,Standard Internet,1,0,55.89,36.46
Female,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),19.9,19.9,No,19.9,238.8,19.9,1,10.7,New Customer,1,5.6,0,No Internet Service,0,0,2.62,96.25
Male,0,No,No,38,Yes,No,DSL,Yes,Yes,No,Yes,Yes,No,One year,No,Mailed check,70.6,2708.2,No,2682.8,847.2,70.6,2,46.6,Established Customer,5,47.8,3,Standard Internet,0,0,43.64,45.5
Male,0,No,No,11,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,70.2,760.05,No,772.2,842.4,70.2,1,17.7,New Customer,1,11.6,0,High-Speed Internet,0,0,10.03,91.23
